"offer_id","shop_id","model_id"
"1313580",234,12858631
"1343013",234,14206682
"1331374",234,13778007
"1328597",234,13579073
"1327329",234,13098440
"1336376",234,13894479
"1336027",234,13792113
"1336375",234,13894479
"1324461",234,13188751
"1343012",234,14206682
"1304355",234,12917144
"1327326",234,13098440
"1327328",234,13098440
"1343008",234,14206636
"1337762",234,13486420
"1326486",234,13082641
"1305914",234,12847131
"1289244",234,11550734
"1289242",234,11550734
"1336535",234,13486418
"1308302",234,12259788
"1298126",234,12526602
"1289280",234,11147095
"1319712",234,12840987
"1331656",234,13181951
"1331372",234,13778007
"1315156",234,12587263
"1336532",234,13486418
"1343006",234,14206637
"1320281",234,12757190
"1329396",234,13091552
"1289343",234,11592783
"1337008",234,13988672
"1327330",234,13098440
"1313413",234,12823971
"1327355",234,13279461
"1333051",234,13831011
"1308299",234,12259788
"1333050",234,13831011
"1343018",234,14206684
"1336527",234,13792113
"1337005",234,13944517
"1322751",234,12889306
"1343020",234,14206684
"1343017",234,14206684
"1343026",234,14209841
"1315124",234,12608291
"1343010",234,14206636
"1324552",234,13188751
"1289348",234,11743391
"1289310",234,11130394
"1289251",234,11493158
"1327359",234,13116651
"1328167",234,13488755
"1312634",234,12785289
"1335320",234,13486416
"1315134",234,12735884
"1342996",234,14206711
"1342380",234,14121897
"1328598",234,13579073
"1313571",234,12859245
"1327854",234,13366938
"1328075",234,13488755
"1307667",234,12692902
"1328179",234,13485515
"1331349",234,13568581
"1331350",234,13568581
"1307666",234,12692902
"1343014",234,14206682
"1305783",234,12473163
"1334805",234,13238884
"1343021",234,14206684
"1331801",234,13747871
"1343011",234,14206636
"1327354",234,13279461
"1308292",234,12733184
"1336100",234,12847131
"1337007",234,13988672
"1327361",234,13116651
"1309317",234,12625610
"1325829",234,13208005
"1337009",234,14188370
"1324459",234,13188749
"1336536",234,13486418
"1335321",234,13486416
"1331802",234,13747871
"1326485",234,13082641
"1330212",234,13584123
"1327855",234,13366938
"1324551",234,13188752
"1278661",234,11001944
"16491",58825,12675734
"66544",58825,13485515
"32142",58825,13225224
"142492",58825,13227114
"16811",58825,11929515
"157657",58825,14206712
"22994",58825,12741399
"96458",58825,13518444
"66060",58825,13485515
"75832",58825,13769851
"45239",58825,12748971
"143686",58825,14045888
"16819",58825,12829009
"162276",58825,14206684
"162246",58825,14206637
"66056",58825,13485518
"16293",58825,12435227
"137347",58825,13934961
"16275",58825,12435227
"13349",58825,12859245
"141047",58825,13934014
"12683",58825,12259971
"41955",58825,12748971
"86730",58825,13486413
"15341",58825,10414225
"161210",58825,14180410
"16667",58825,12787883
"16375",58825,12457703
"166766",58825,12772728
"22808",58825,12829009
"22961",58825,12672696
"16499",58825,12686913
"16495",58825,12686913
"166797",58825,14180415
"147898",58825,1710272663
"16611",58825,12086724
"158390",58825,13925386
"141435",58825,13944109
"16607",58825,12086724
"73441",58825,13814762
"22809",58825,12829009
"147909",58825,1710272663
"16943",58825,13115591
"143673",58825,13844624
"45010",58825,13188751
"79403",58825,13756127
"22970",58825,12840990
"162243",58825,14206711
"160594",58825,14206682
"77861",58825,13486416
"157784",58825,14180415
"166951",58825,14143492
"66545",58825,13485515
"59342",58825,13529995
"22666",58825,13115591
"166782",58825,14209901
"16471",58825,12672696
"16515",58825,12686913
"86047",58825,13934014
"159318",58825,14206684
"86355",58825,13085453
"79377",58825,13769851
"16663",58825,12854150
"81778",58825,13518444
"16527",58825,12923655
"51182",58825,12918504
"15551",58825,12259780
"157739",58825,13521855
"77100",58825,13517608
"32148",58825,13225224
"86075",58825,13837623
"71232",58825,13485515
"142502",58825,13576647
"58678",58825,13181951
"142495",58825,13227114
"22860",58825,12794516
"155743",58825,14206682
"75097",58825,13778007
"13357",58825,12859246
"16519",58825,12675734
"13171",58825,11031663
"16687",58825,13002328
"13393",58825,12859252
"168639",58825,12686913
"86750",58825,13521876
"162242",58825,14206711
"170229",58825,14124403
"157778",58825,14180410
"86040",58825,13517610
"147890",58825,13934961
"67265",58825,13188749
"170233",58825,14124403
"166817",58825,13844625
"162238",58825,14206712
"16531",58825,12923655
"77614",58825,14124399
"141433",58825,13944109
"81236",58825,13521855
"63448",58825,13517610
"23325",58825,12457703
"70388",58825,13082641
"156575",58825,14206684
"59340",58825,13529995
"157772",58825,14180409
"157339",58825,14206711
"170237",58825,14124403
"16679",58825,13002328
"14755",58825,12466715
"171887",58825,12858631
"86061",58825,13837623
"16157",58825,10891267
"14675",58825,12466715
"162274",58825,14206636
"15385",58825,10546687
"158398",58825,14215782
"16671",58825,12854150
"166760",58825,12772728
"59344",58825,13529995
"86747",58825,13521876
"22722",58825,12840934
"166774",58825,12772728
"156573",58825,14206682
"71916",58825,13584123
"16539",58825,12926164
"22974",58825,12840990
"166961",58825,14143492
"161681",58825,14206711
"166803",58825,13844625
"13247",58825,11031665
"14005",58825,12568234
"16503",58825,12675734
"151583",58825,14206636
"143683",58825,14045888
"16523",58825,12748971
"22990",58825,12741399
"77611",58825,14124399
"157766",58825,14209901
"74277",58825,13518444
"16815",58825,11929515
"158114",58825,14206636
"86727",58825,13486413
"158407",58825,1711272382
"163619",58825,13518444
"143668",58825,13844624
"145134",58825,14142786
"157342",58825,14206711
"12527",58825,12259333
"23125",58825,12840984
"162001",58825,14045900
"162273",58825,14206684
"66651",58825,13485518
"145114",58825,14138180
"12615",58825,12259333
"44954",58825,13188749
"16651",58825,12787883
"22966",58825,12840990
"25275",58825,12260185
"147916",58825,1710272663
"65695",58825,13579073
"70140",58825,13584121
"96413",58825,13521876
"155220",58825,14180410
"157737",58825,13521855
"44950",58825,13188749
"157761",58825,14180409
"22670",58825,13115591
"162006",58825,14045900
"86072",58825,13837623
"137372",58825,13212558
"157722",58825,13521946
"71491",58825,13517610
"1465",186505,13934014
"1463",186505,13934014
"71868",1497,10500342
"71451",1497,11871385
"80862",1497,12847672
"72150",1497,12458230
"71845",1497,12190922
"71847",1497,12190922
"66445",1497,10576098
"71163",1497,11145542
"71411",1497,12693726
"71165",1497,11145542
"71839",1497,11147173
"71848",1497,12190922
"72210",1497,11740914
"71826",1497,10707228
"71276",1497,11133773
"58196",1497,10853228
"71175",1497,11034799
"71843",1497,12190919
"71290",1497,11133772
"62130",1497,11920229
"71424",1497,12616333
"69100",1497,12089499
"72623",1497,12733184
"71790",1497,10711494
"71176",1497,11034799
"71287",1497,11133772
"71284",1497,11034801
"72168",1497,10962186
"62122",1497,11871387
"71425",1497,12616335
"71423",1497,12616333
"72152",1497,12625613
"71822",1497,11037016
"71828",1497,10707228
"66442",1497,12452709
"71427",1497,12616335
"71169",1497,11145538
"75923",1497,13061479
"72639",1497,12260784
"71840",1497,11147173
"71865",1497,12741390
"71426",1497,12616335
"71833",1497,11053001
"82500",1497,13467378
"82125",1497,11920229
"71838",1497,11037017
"82564",1497,12847672
"71827",1497,10707228
"77853",1497,13208006
"71164",1497,11145542
"71413",1497,12693726
"80189",1497,13471372
"72215",1497,12735884
"75924",1497,13061479
"71834",1497,11053001
"71447",1497,10707226
"31337",6537,13804121
"28402",6537,12840984
"32908",6537,13521855
"30705",6537,13181951
"32999",6537,13953516
"34043",6537,1711272382
"34075",6537,14193969
"34079",6537,14193971
"34015",6537,14112312
"16182",6537,10501336
"33331",6537,14180410
"28722",6537,12840990
"21416",6537,10727662
"33667",6537,13975864
"33054",6537,12840990
"27063",6537,12259971
"33245",6537,14206684
"32257",6537,13975890
"31005",6537,14124399
"32997",6537,13898925
"29973",6537,13181951
"30997",6537,13804121
"33242",6537,14206682
"33240",6537,14206682
"30901",6537,13518444
"33205",6537,14206636
"28937",6537,13002328
"28404",6537,12741399
"25375",6537,11168867
"31447",6537,13934014
"32005",6537,13804121
"28388",6537,12736622
"30157",6537,13542073
"33055",6537,12840990
"32245",6537,13002328
"33049",6537,13934961
"31740",6537,13584121
"30481",6537,13527763
"27894",6537,12858631
"28324",6537,12741399
"32235",6537,12883480
"30541",6537,13485515
"33203",6537,14206636
"28509",6537,12840990
"27070",6537,12418869
"32057",6537,13934959
"33965",6537,14206682
"33256",6537,14206711
"33968",6537,14206684
"33206",6537,14206636
"33969",6537,13804120
"33960",6537,14206711
"34038",6537,13475110
"32411",6537,14143492
"30703",6537,13485518
"34023",6537,14178892
"31738",6537,13584121
"25358",6537,11145521
"29583",6537,12911818
"27536",6537,12883480
"25373",6537,11168867
"26573",6537,12568232
"26355",6537,12705097
"34100",6537,14206711
"27715",6537,12379983
"34076",6537,14193969
"28870",6537,13072322
"30049",6537,12418869
"26501",6537,12854962
"32058",6537,13934961
"32246",6537,13844624
"32250",6537,11031637
"27895",6537,12858631
"29454",6537,12858631
"27713",6537,12466715
"33954",6537,13747875
"26141",6537,12259334
"28500",6537,13072322
"31949",6537,13521855
"31317",6537,13517610
"31266",6537,13521946
"30545",6537,13278992
"33048",6537,13934961
"34014",6537,14112312
"34073",6537,14193969
"33498",6537,12760284
"33252",6537,14206637
"27892",6537,12859245
"33204",6537,14206636
"32578",6537,12911824
"34036",6537,13181951
"33262",6537,14206712
"30760",6537,13485515
"32408",6537,13769875
"30761",6537,13485515
"31975",6537,13792113
"33050",6537,13475110
"26965",6537,12259971
"32907",6537,13521855
"29077",6537,12466715
"34040",6537,13953517
"30747",6537,12911818
"33051",6537,13475110
"31048",6537,13584123
"30156",6537,12466715
"28310",6537,12757183
"33257",6537,14206711
"32590",6537,12259971
"27823",6537,12806084
"30996",6537,13485518
"26502",6537,12854962
"30749",6537,13584121
"30759",6537,12840987
"28338",6537,12675734
"27889",6537,12859246
"33664",6537,14128491
"28720",6537,12840934
"33244",6537,14206684
"32998",6537,13769875
"33248",6537,14206684
"32404",6537,14053617
"33247",6537,14206684
"28403",6537,12741399
"31980",6537,13953515
"27836",6537,12858630
"26153",6537,12379983
"29919",6537,12513458
"30899",6537,13747914
"33922",6537,13898925
"33727",6537,14112311
"26319",6537,12260185
"34213",6537,14225483
"32256",6537,13975890
"32892",6537,13518444
"33141",6537,14209901
"28325",6537,12741399
"27838",6537,12858630
"32859",6537,13934959
"28065",6537,12806084
"31785",6537,13953515
"26579",6537,12568234
"34077",6537,14193971
"31116",6537,13584121
"26571",6537,12568232
"33253",6537,14206637
"31533",6537,13747908
"31531",6537,14124399
"30750",6537,13584123
"25116",6537,11031621
"34119",6537,10756049
"34024",6537,14178891
"31981",6537,13953516
"28586",6537,12911795
"30584",6537,13630660
"30972",6537,13584123
"33235",6537,10756049
"34017",6537,13792113
"30097",6537,13188810
"32226",6537,11153664
"32247",6537,13844624
"33958",6537,14206637
"26591",6537,12260185
"27840",6537,12859245
"27839",6537,12859245
"33496",6537,13116008
"31877",6537,13804096
"25133",6537,11031665
"33251",6537,14206637
"32244",6537,13485515
"27888",6537,12859246
"33967",6537,14206682
"25134",6537,11031665
"33665",6537,14128491
"31767",6537,14054216
"27890",6537,12859246
"27841",6537,12859245
"33250",6537,14206637
"26550",6537,12854962
"31046",6537,12911795
"30833",6537,13844807
"30758",6537,12840987
"33503",6537,13997520
"26968",6537,12568234
"28501",6537,13072322
"31057",6537,13188752
"32638",6537,13521946
"32995",6537,14112311
"25659",6537,12259333
"32637",6537,13521946
"26138",6537,12260185
"27822",6537,12806084
"27064",6537,11145521
"28740",6537,12923655
"33238",6537,14206682
"30222",6537,13517610
"28844",6537,12840990
"30693",6537,13485518
"32777",6537,14053617
"23541",6537,10495456
"33237",6537,14206682
"30900",6537,13518444
"34078",6537,14193971
"33246",6537,14206684
"31878",6537,13804096
"122855",25017,12867173
"99801",25017,13957268
"113517",25017,14128479
"48284",25017,11549493
"57817",25017,12340881
"97226",25017,13325395
"73648",25017,12859245
"63937",25017,12259788
"60560",25017,12568545
"83865",25017,13188751
"78077",25017,13091545
"90456",25017,13778007
"86505",25017,13227114
"104722",25017,14124399
"71043",25017,12772728
"86695",25017,12847672
"106519",25017,13934959
"109100",25017,14140522
"62885",25017,12607300
"96371",25017,13743253
"86484",25017,13579073
"68263",25017,12757186
"83864",25017,13188751
"103891",25017,14124399
"107385",25017,13898925
"83595",25017,12595938
"53845",25017,12260484
"58820",25017,12917144
"101817",25017,12735883
"89177",25017,12841663
"78425",25017,12911818
"113487",25017,14179026
"72119",25017,12858630
"97412",25017,13769852
"97416",25017,13055418
"61868",25017,12625613
"86481",25017,13529995
"78798",25017,12923937
"99797",25017,13978402
"78797",25017,12911818
"101866",25017,14015369
"99800",25017,13978402
"113519",25017,11884491
"83867",25017,13188752
"83869",25017,13188752
"86489",25017,13485518
"95664",25017,13747917
"92793",25017,13060995
"103922",25017,14195355
"58785",25017,11740914
"57816",25017,12340881
"58952",25017,12568545
"86490",25017,13485515
"88669",25017,13568581
"104656",25017,13325395
"91778",25017,13814762
"58462",25017,11031621
"37568",25017,10495456
"70470",25017,12457703
"95521",25017,13055418
"89673",25017,12902511
"78161",25017,13091545
"92798",25017,13747871
"68181",25017,12693726
"92128",25017,12735893
"104345",25017,10994673
"72587",25017,12858631
"68746",25017,12457703
"68262",25017,12757186
"90589",25017,13778007
"104711",25017,13107679
"97432",25017,13769851
"99798",25017,13978402
"61739",25017,12259971
"86491",25017,13485515
"97430",25017,13769851
"87191",25017,13325392
"63951",25017,12741390
"78959",25017,12840990
"83861",25017,13188749
"88673",25017,13366938
"101912",25017,13869827
"74442",25017,12859250
"86033",25017,13529995
"93089",25017,13854144
"103920",25017,14195355
"91332",25017,13467382
"103896",25017,14020941
"91095",25017,13623354
"113518",25017,14196004
"86479",25017,13529995
"104715",25017,12847131
"82316",25017,12859252
"95481",25017,12423732
"86485",25017,13579073
"50702",25017,12089499
"78792",25017,13107679
"86480",25017,13340782
"61986",25017,12260186
"106321",25017,14020941
"83863",25017,13188749
"106754",25017,14124403
"86514",25017,13107679
"104677",25017,13978402
"99789",25017,13962910
"57767",25017,11031621
"86506",25017,13227114
"88675",25017,13181890
"75175",25017,13061479
"68485",25017,12772728
"103898",25017,13889382
"75976",25017,13082641
"60703",25017,11892522
"104736",25017,13743253
"122135",25017,11159601
"106319",25017,13859304
"105308",25017,13907205
"58492",25017,12340881
"74580",25017,12434799
"113472",25017,14257988
"69544",25017,12206544
"45332",25017,11031637
"113471",25017,14257988
"78470",25017,12859252
"85806",25017,13238884
"73742",25017,12206544
"73615",25017,12736622
"4357",6961,12340881
"5187",6961,13743253
"5173",6961,14162579
"5151",6961,14162579
"5193",6961,13743253
"5188",6961,13859304
"4790",6961,12854962
"5189",6961,13859304
"5170",6961,14206636
"5192",6961,13743253
"5190",6961,13859304
"4949",6961,13054761
"5153",6961,14162580
"114500",19141,11133772
"127479",19141,12678790
"87986",19141,11145542
"192594",19141,13887284
"111194",19141,11133772
"92710",19141,10707224
"112526",19141,12616335
"71245",19141,10707226
"138276",19141,13083992
"204935",19141,14158836
"138274",19141,13083992
"205558",19141,13441305
"92715",19141,11037016
"112523",19141,12616333
"147012",19141,10707224
"173101",19141,13279475
"125729",19141,12251146
"189690",19141,13846014
"219151",19141,13958405
"159137",19141,13093472
"112525",19141,12616335
"205561",19141,13854145
"172130",19141,12839750
"85506",19141,11145542
"97664",19141,10500133
"207671",19141,14193258
"71197",19141,10707222
"194733",19141,13854097
"197567",19141,13461132
"154629",19141,12251147
"192911",19141,13887284
"159135",19141,13093472
"62607",19141,10500341
"196959",19141,13848325
"147011",19141,10707224
"173103",19141,12405207
"168818",19141,12251146
"96415",19141,12190919
"198608",19141,13958405
"219988",19141,14003416
"156288",19141,13091504
"167547",19141,13279468
"198607",19141,13958405
"216304",19141,13958405
"219991",19141,14003416
"187560",19141,13479520
"93284",19141,11920229
"156286",19141,13098321
"62610",19141,10500341
"92722",19141,11147173
"105867",19141,12458230
"221311",19141,14052432
"158922",19141,12405212
"172132",19141,12839750
"201023",19141,13854097
"111190",19141,11034801
"85202",19141,11145538
"184769",19141,12405207
"92718",19141,11037017
"111191",19141,11034801
"197565",19141,13441305
"79246",19141,11145540
"79248",19141,10707228
"112522",19141,12616333
"208196",19141,13859240
"96419",19141,12190922
"70649",19141,10707228
"169267",19141,13280358
"92721",19141,11147173
"116578",19141,12625613
"70651",19141,10707228
"71249",19141,10711494
"112524",19141,12616335
"218978",19141,13846014
"199821",19141,13479510
"158622",19141,13083990
"184775",19141,13574598
"173099",19141,13365599
"96418",19141,12190922
"198738",19141,13848320
"216305",19141,13958405
"205562",19141,13874921
"97660",19141,10506565
"71191",19141,10707221
"111182",19141,11133773
"196960",19141,13848320
"184772",19141,13574598
"71193",19141,10707221
"173100",19141,13365599
"96417",19141,12190922
"79243",19141,11145542
"92716",19141,11053001
"189686",19141,13859240
"92717",19141,11053001
"204933",19141,14158836
"92720",19141,11037017
"213341",19141,14161499
"196779",19141,13811712
"214107",19141,12616335
"11643",28171,13844625
"11614",28171,13898785
"11528",28171,13002328
"10123",28171,10892587
"11658",28171,13953516
"11628",28171,13953515
"11634",28171,13953515
"10274",28171,9253320
"11666",28171,14180409
"100063",28171,13530423
"11593",28171,12911795
"11488",28171,11145521
"11318",28171,11145521
"11598",28171,13517610
"11566",28171,13188810
"11660",28171,14180410
"11595",28171,13517608
"11665",28171,14180409
"11635",28171,13844624
"11676",28171,13844625
"11609",28171,13630660
"11645",28171,14045888
"11590",28171,13332007
"11571",28171,12911795
"11675",28171,14255398
"100107",28171,6492781
"11308",28171,11145521
"11601",28171,13002328
"11654",28171,13953516
"11672",28171,13934961
"10548",28171,10501336
"11584",28171,13527763
"11667",28171,13965126
"11623",28171,12911795
"11659",28171,10756049
"11485",28171,12379983
"11664",28171,14180410
"11644",28171,14045888
"14367",25232,12883837
"7185",25232,7162177
"16900",25232,13972482
"33908",316292,13188749
"49390",316292,14209842
"38076",316292,13485515
"48556",316292,14206682
"48554",316292,14206682
"49196",316292,14206711
"49065",316292,14206682
"38074",316292,13485515
"27654",316292,12466715
"48969",316292,14206684
"49064",316292,14206682
"30881",316292,12858630
"33889",316292,12859250
"38143",316292,10495456
"49433",316292,14206711
"49451",316292,14209841
"49627",316292,14209901
"49391",316292,14209842
"49346",316292,14180409
"48727",316292,13769875
"40151",316292,13340756
"39709",316292,13332007
"49386",316292,14206711
"34261",316292,13584123
"49352",316292,11031663
"48630",316292,13518444
"49179",316292,14206712
"38118",316292,13584121
"28897",316292,11031663
"49062",316292,14206682
"49380",316292,14209841
"40117",316292,13887253
"39395",316292,13527763
"48926",316292,11884502
"18642",316292,12859246
"49039",316292,14206682
"38142",316292,13584121
"13161",316292,10495456
"49215",316292,14206712
"33947",316292,12788838
"37895",316292,13485518
"38075",316292,13485515
"18656",316292,12859252
"49158",316292,11031621
"34187",316292,12911822
"40227",316292,13769876
"48573",316292,14206712
"40269",316292,13542073
"40149",316292,13934961
"34957",316292,11031621
"49069",316292,14206637
"34002",316292,12859250
"40134",316292,13747917
"34959",316292,12854962
"39714",316292,13340756
"39640",316292,13340756
"31039",316292,12645044
"49074",316292,14206711
"49626",316292,14209901
"48550",316292,14206636
"48559",316292,14206684
"49351",316292,14209841
"48976",316292,13188751
"34255",316292,11031665
"49055",316292,14206684
"49208",316292,14206637
"49389",316292,14209842
"39711",316292,13953515
"18649",316292,12858631
"48561",316292,14206684
"18754",316292,12858630
"39705",316292,13518444
"18634",316292,12858630
"38987",316292,13485518
"48562",316292,14206684
"48674",316292,13769897
"18635",316292,12858630
"49632",316292,12457703
"34160",316292,13485518
"49658",316292,14255407
"48975",316292,13188751
"49073",316292,14206711
"18653",316292,12859250
"49076",316292,14206712
"34268",316292,13584123
"34254",316292,11031665
"48992",316292,14209841
"40035",316292,13934959
"49659",316292,14255398
"49059",316292,14206684
"27584",316292,13082641
"49405",316292,14206684
"48565",316292,14206637
"34262",316292,13584123
"18654",316292,12859252
"48576",316292,14206712
"40307",316292,13934961
"18636",316292,12858630
"33862",316292,12859246
"18652",316292,12859250
"30879",316292,12859245
"39992",316292,13953515
"49154",316292,14206684
"49070",316292,14206637
"49075",316292,14206711
"39765",316292,13188749
"49008",316292,13521855
"48925",316292,12522642
"18639",316292,12859245
"49285",316292,14209841
"34096",316292,13485515
"48963",316292,14206682
"48960",316292,14206682
"40308",316292,13934959
"39741",316292,13584123
"18648",316292,12858631
"40380",316292,13521855
"48553",316292,14206682
"39112",316292,12259780
"18685",316292,12854962
"39545",316292,13485518
"49085",316292,12859250
"49056",316292,14206684
"49350",316292,14209841
"48577",316292,14206712
"28895",316292,11031663
"39990",316292,13953516
"34099",316292,13485518
"48557",316292,14206682
"40036",316292,13934961
"34145",316292,12788838
"49655",316292,14180415
"33911",316292,13188751
"49072",316292,14206637
"48980",316292,14206684
"48567",316292,14206711
"40386",316292,13975890
"48965",316292,14206636
"38091",316292,13584121
"39985",316292,11031637
"18638",316292,12859245
"49016",316292,14206684
"18657",316292,12859252
"39399",316292,13517610
"38387",316292,11028554
"39315",316292,13527763
"48625",316292,13747917
"34946",316292,13584121
"18645",316292,12859246
"40384",316292,13769852
"49057",316292,14206636
"49291",316292,14206711
"48978",316292,13747917
"48558",316292,14206684
"18643",316292,12859246
"38134",316292,11031663
"38180",316292,13584123
"18637",316292,12858630
"48560",316292,14206684
"49209",316292,14206637
"49348",316292,14180410
"49058",316292,14206636
"34326",316292,7354307
"18650",316292,12859250
"30885",316292,12859246
"48962",316292,14206682
"48555",316292,14206682
"49372",316292,14206682
"49198",316292,13747914
"49153",316292,14206636
"18647",316292,12858631
"34925",316292,12673313
"18651",316292,12859250
"49628",316292,14206711
"40317",316292,13953516
"18646",316292,12858631
"34269",316292,13584123
"48572",316292,14206712
"48964",316292,14206682
"39249",316292,12840967
"49284",316292,14209841
"48919",316292,13486418
"38191",316292,12854962
"49060",316292,14206684
"27651",316292,12692902
"48568",316292,14206711
"48563",316292,14206637
"48551",316292,14206636
"49347",316292,14180409
"49214",316292,14206712
"33973",316292,12840968
"40364",316292,12859252
"37894",316292,13485518
"18641",316292,12859245
"49349",316292,14206637
"39689",316292,12457703
"39698",316292,12675734
"40285",316292,13747914
"18644",316292,12859246
"39546",316292,13485518
"48571",316292,14206711
"39547",316292,13485518
"28900",316292,11031621
"49656",316292,14180415
"33998",316292,12859245
"39393",316292,13953515
"30874",316292,12859245
"48951",316292,13747917
"49203",316292,11157888
"39609",316292,13584121
"49213",316292,14206637
"13061",316292,10495456
"40270",316292,13542073
"34936",316292,12466715
"48570",316292,14206711
"49063",316292,14206682
"38379",316292,10495456
"38476",316292,13584123
"48549",316292,14206636
"30889",316292,12858631
"49633",316292,12457703
"27800",316292,12323116
"49061",316292,14206684
"18640",316292,12859245
"40034",316292,13934959
"49465",316292,14206712
"48566",316292,14206637
"49657",316292,14255414
"37893",316292,13584121
"34945",316292,13485515
"48977",316292,13527763
"49077",316292,14206712
"48552",316292,14206636
"39115",316292,13529995
"49270",316292,14206636
"48569",316292,14206711
"95569346",131284,13953516
"88206846",131284,13629550
"104472182",131284,14209901
"82052549",131284,13340756
"89416525",131284,13747917
"82052547",131284,13340756
"102787610",131284,14180410
"82053554",131284,13527763
"82053553",131284,13527763
"96533671",131284,13977041
"102795388",131284,14180409
"95569202",131284,13953515
"102795386",131284,14180409
"95569203",131284,13953515
"104471525",131284,14180415
"76887397",131284,13049557
"95569345",131284,13953516
"90778088",131284,13804121
"104472562",131284,14180414
"101481897",131284,14053617
"104472563",131284,14180414
"102787608",131284,14180410
"93729036",131284,13977041
"82052548",131284,13340756
"102787609",131284,14180410
"82053555",131284,13527763
"95569204",131284,13953515
"104473177",131284,14209902
"89416522",131284,13747917
"105248273",131284,14045900
"96251097",131284,13844623
"102795900",131284,13934961
"95569672",131284,13934959
"97184263",131284,13977041
"104471523",131284,14180415
"105248272",131284,14045900
"86800033",131284,13352690
"101460914",131284,13517610
"106414999",131284,14045900
"69135082",131284,12748971
"104472183",131284,14209901
"64611",1925,13188751
"62430",1925,12522642
"68246",1925,13486413
"65194",1925,13485518
"68247",1925,13486413
"66770",1925,13747917
"65192",1925,13485515
"64615",1925,13188752
"67956",1925,12742680
"64613",1925,13188752
"66336",1925,13568583
"67669",1925,13747917
"65799",1925,13584121
"66115",1925,13778007
"66337",1925,13568583
"62429",1925,12522642
"65196",1925,13485518
"60603",1925,12260185
"67843",1925,13898925
"68405",1925,13849550
"66470",1925,13529995
"69042",1925,14209901
"65901",1925,13098251
"68902",1925,13238495
"69050",1925,13769852
"65549",1925,13579073
"65195",1925,13485518
"69040",1925,14209901
"65804",1925,13584123
"62654",1925,12859252
"67010",1925,13747917
"65897",1925,13044023
"65894",1925,13472399
"68245",1925,13995447
"62634",1925,12858630
"67939",1925,14167337
"64607",1925,13188749
"65802",1925,13584123
"65193",1925,13485515
"65190",1925,13485515
"65895",1925,13472399
"67555",1925,13840925
"68779",1925,13898934
"67913",1925,14020941
"66771",1925,13486416
"64609",1925,13188749
"64617",1925,13188751
"62645",1925,12858631
"67210",1925,13747914
"66330",1925,13325392
"65805",1925,13584121
"64608",1925,13188749
"66333",1925,13325393
"69041",1925,14180415
"67931",1925,14209048
"65550",1925,13579073
"65800",1925,13584121
"68250",1925,14112311
"68903",1925,14261092
"69052",1925,13769852
"65900",1925,13098251
"68910",1925,14193992
"67842",1925,13898925
"62639",1925,12859245
"63395",1925,12672696
"65551",1925,13579073
"67810",1925,14127718
"65892",1925,13042888
"66117",1925,13778007
"64610",1925,13188751
"67543",1925,13238495
"67943",1925,13743248
"67101",1925,13747914
"67012",1925,13521946
"69039",1925,14180415
"66114",1925,13814762
"62710",1925,12840987
"68404",1925,13849550
"64612",1925,13188751
"64614",1925,13188752
"66116",1925,13778007
"68043",1925,14193992
"64682",1925,13332716
"69051",1925,13769852
"67668",1925,13747914
"30630",17677,12858631
"30350",17677,12859252
"33384",17677,13584121
"30358",17677,12859250
"30357",17677,12859250
"33286",17677,13584121
"30353",17677,12859252
"32994",17677,12858631
"32998",17677,13584121
"33285",17677,13584121
"33284",17677,13584121
"33429",17677,13584123
"30354",17677,12858631
"30351",17677,12859252
"32999",17677,13584123
"30352",17677,12859252
"32995",17677,12859250
"30359",17677,12859250
"30355",17677,12858631
"33000",17677,13584123
"705301",78581,12854962
"705719",78581,13743253
"705668",78581,13584123
"705134",78581,11031663
"705604",78581,12595940
"705578",78581,12772728
"704869",78581,10495456
"959",190723,10591209
"958",190723,10591209
"36848",221383,14206684
"34863",221383,12859250
"36837",221383,14206636
"36851",221383,14206712
"36840",221383,14206636
"36835",221383,14206682
"36855",221383,14206637
"36853",221383,14206711
"36836",221383,14206684
"36862",221383,14206711
"36861",221383,14206637
"36844",221383,14206684
"36858",221383,14206637
"34228",221383,11031822
"34847",221383,12858630
"36838",221383,14206682
"34861",221383,12858631
"36839",221383,14206684
"36856",221383,14206711
"36843",221383,14206636
"34864",221383,12859250
"36852",221383,14206637
"34870",221383,12859252
"35192",221383,13584121
"36850",221383,14206711
"34859",221383,12858631
"36845",221383,14206682
"36842",221383,14206684
"36854",221383,14206712
"36863",221383,14206712
"36859",221383,14206711
"35366",221383,13584121
"36860",221383,14206712
"34869",221383,12859252
"36841",221383,14206682
"36847",221383,14206682
"36846",221383,14206636
"36857",221383,14206712
"2018",110717,14128491
"2050",110717,14124403
"1994",110717,14188370
"2046",110717,14257988
"1921",110717,13769851
"2001",110717,13934961
"1909",110717,13055418
"2016",110717,13747914
"2020",110717,13944517
"1767",110717,13367670
"1983",110717,13486420
"2002",110717,13747917
"1904",110717,13747914
"1913",110717,13488755
"2010",110717,13903973
"1953",110717,13190927
"1923",110717,13769852
"1756",110717,12938514
"1919",110717,13769856
"1993",110717,13869901
"1730",110717,13094902
"2009",110717,13903973
"2053",110717,14180415
"1998",110717,12522642
"1922",110717,13769851
"1872",110717,13795564
"1874",110717,13854144
"1870",110717,13780458
"1996",110717,13988672
"2043",110717,13760826
"2054",110717,14180415
"1869",110717,13488755
"1981",110717,13485529
"1984",110717,13486420
